,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
3573,Shot Chart Detail,0021900546,373,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,15,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1,20200106,SAS,MIL
3574,Shot Chart Detail,0021900546,537,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,5,1,1,20200106,SAS,MIL
3575,Shot Chart Detail,0021900546,566,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20200106,SAS,MIL
3576,Shot Chart Detail,0021900546,570,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-5,1,1,20200106,SAS,MIL
3577,Shot Chart Detail,0021900562,17,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,45,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-18,62,1,1,20200108,GSW,MIL
3578,Shot Chart Detail,0021900562,26,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,46,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,42,1,1,20200108,GSW,MIL
3579,Shot Chart Detail,0021900562,34,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,58,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,18,1,1,20200108,GSW,MIL
3580,Shot Chart Detail,0021900562,200,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-47,112,1,1,20200108,GSW,MIL
3581,Shot Chart Detail,0021900562,362,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,19,1,1,20200108,GSW,MIL
3582,Shot Chart Detail,0021900562,387,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,38,194,1,1,20200108,GSW,MIL
3583,Shot Chart Detail,0021900562,558,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,16,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,96,1,1,20200108,GSW,MIL
3584,Shot Chart Detail,0021900562,565,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,37,1,1,20200108,GSW,MIL
3585,Shot Chart Detail,0021900562,580,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,33,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,8,1,1,20200108,GSW,MIL
3586,Shot Chart Detail,0021900562,650,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,26,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,1,20200108,GSW,MIL
3587,Shot Chart Detail,0021900575,25,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-195,156,1,1,20200110,SAC,MIL
3588,Shot Chart Detail,0021900575,141,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,1,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,76,197,1,1,20200110,SAC,MIL
3589,Shot Chart Detail,0021900575,352,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,10,1,1,20200110,SAC,MIL
3590,Shot Chart Detail,0021900575,535,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,17,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,7,1,1,20200110,SAC,MIL
3591,Shot Chart Detail,0021900583,9,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-158,33,1,1,20200111,POR,MIL
3592,Shot Chart Detail,0021900583,46,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,8,1,1,20200111,POR,MIL
3593,Shot Chart Detail,0021900583,58,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,14,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-4,1,1,20200111,POR,MIL
3594,Shot Chart Detail,0021900583,84,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,25,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-3,1,1,20200111,POR,MIL
3595,Shot Chart Detail,0021900583,91,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,39,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-20,257,1,1,20200111,POR,MIL
3596,Shot Chart Detail,0021900583,186,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,5,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,15,95,1,1,20200111,POR,MIL
3597,Shot Chart Detail,0021900583,189,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,46,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,1,1,1,20200111,POR,MIL
3598,Shot Chart Detail,0021900583,274,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,2,1,1,20200111,POR,MIL
3599,Shot Chart Detail,0021900583,289,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,2,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-1,1,1,20200111,POR,MIL
3600,Shot Chart Detail,0021900583,382,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,24,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,5,1,1,20200111,POR,MIL
3601,Shot Chart Detail,0021900583,411,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-12,1,1,20200111,POR,MIL
3602,Shot Chart Detail,0021900583,487,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,0,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,1,20200111,POR,MIL
3603,Shot Chart Detail,0021900583,541,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-58,240,1,1,20200111,POR,MIL
3604,Shot Chart Detail,0021900601,11,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,18,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,14,1,1,20200114,MIL,NYK
3605,Shot Chart Detail,0021900601,35,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,8,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200114,MIL,NYK
3606,Shot Chart Detail,0021900601,41,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,22,1,1,20200114,MIL,NYK
3607,Shot Chart Detail,0021900601,180,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,55,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,9,1,1,20200114,MIL,NYK
3608,Shot Chart Detail,0021900601,183,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,31,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,24,262,1,1,20200114,MIL,NYK
3609,Shot Chart Detail,0021900601,337,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,58,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,0,1,1,20200114,MIL,NYK
3610,Shot Chart Detail,0021900601,384,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-57,269,1,1,20200114,MIL,NYK
3611,Shot Chart Detail,0021900601,392,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,13,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200114,MIL,NYK
3612,Shot Chart Detail,0021900601,406,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,12,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,11,1,1,20200114,MIL,NYK
3613,Shot Chart Detail,0021900601,412,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,102,258,1,1,20200114,MIL,NYK
3614,Shot Chart Detail,0021900601,415,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,15,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,31,1,1,20200114,MIL,NYK
3615,Shot Chart Detail,0021900601,419,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,1,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20200114,MIL,NYK
3616,Shot Chart Detail,0021900615,14,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,1,20200116,MIL,BOS
3617,Shot Chart Detail,0021900615,17,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,53,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20200116,MIL,BOS
3618,Shot Chart Detail,0021900615,194,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,32,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,12,1,1,20200116,MIL,BOS
3619,Shot Chart Detail,0021900615,229,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,9,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,12,1,1,20200116,MIL,BOS
3620,Shot Chart Detail,0021900615,392,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,7,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,21,1,1,20200116,MIL,BOS
3621,Shot Chart Detail,0021900615,448,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,28,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,7,95,1,1,20200116,MIL,BOS
3622,Shot Chart Detail,0021900615,469,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,8,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,55,124,1,1,20200116,MIL,BOS
3623,Shot Chart Detail,0021900615,482,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,4,47,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,1,20200116,MIL,BOS
3624,Shot Chart Detail,0021900615,662,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,35,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2,115,1,1,20200116,MIL,BOS
3625,Shot Chart Detail,0021900615,675,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20200116,MIL,BOS
3626,Shot Chart Detail,0021900615,701,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,19,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20200116,MIL,BOS
3627,Shot Chart Detail,0021900627,10,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,0,1,1,20200118,BKN,MIL
3628,Shot Chart Detail,0021900627,14,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,23,1,1,20200118,BKN,MIL
3629,Shot Chart Detail,0021900627,40,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,5,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-35,127,1,1,20200118,BKN,MIL
3630,Shot Chart Detail,0021900627,73,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,6,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,1,20200118,BKN,MIL
3631,Shot Chart Detail,0021900627,189,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,251,1,1,20200118,BKN,MIL
3632,Shot Chart Detail,0021900627,201,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,6,1,1,20200118,BKN,MIL
3633,Shot Chart Detail,0021900627,219,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,1,1,1,20200118,BKN,MIL
3634,Shot Chart Detail,0021900627,308,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,3,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-3,84,1,1,20200118,BKN,MIL
3635,Shot Chart Detail,0021900627,364,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,255,1,1,20200118,BKN,MIL
3636,Shot Chart Detail,0021900627,397,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,19,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20200118,BKN,MIL
3637,Shot Chart Detail,0021900627,497,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,57,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,25,82,1,1,20200118,BKN,MIL
3638,Shot Chart Detail,0021900627,571,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,58,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,120,1,1,20200118,BKN,MIL
3639,Shot Chart Detail,0021900647,55,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,16,1,1,20200120,MIL,CHI
3640,Shot Chart Detail,0021900647,78,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,14,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200120,MIL,CHI
3641,Shot Chart Detail,0021900647,81,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,4,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,15,1,1,20200120,MIL,CHI
3642,Shot Chart Detail,0021900647,208,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,11,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,6,1,1,20200120,MIL,CHI
3643,Shot Chart Detail,0021900647,306,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,1,20200120,MIL,CHI
3644,Shot Chart Detail,0021900647,365,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20200120,MIL,CHI
3645,Shot Chart Detail,0021900647,394,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,8,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,21,1,1,20200120,MIL,CHI
3646,Shot Chart Detail,0021900647,413,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,15,258,1,1,20200120,MIL,CHI
3647,Shot Chart Detail,0021900647,532,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-41,95,1,1,20200120,MIL,CHI
3648,Shot Chart Detail,0021900647,640,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,25,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-47,107,1,1,20200120,MIL,CHI
3649,Shot Chart Detail,0021900647,646,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,30,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,50,1,1,20200120,MIL,CHI
3650,Shot Chart Detail,0021900647,665,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,23,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-33,126,1,1,20200120,MIL,CHI
3651,Shot Chart Detail,0021900669,27,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,43,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20200124,CHA,MIL
3652,Shot Chart Detail,0021900669,85,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,4,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20200124,CHA,MIL
3653,Shot Chart Detail,0021900669,184,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,6,1,1,20200124,CHA,MIL
3654,Shot Chart Detail,0021900669,210,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,35,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,23,1,1,20200124,CHA,MIL
3655,Shot Chart Detail,0021900669,314,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,12,1,1,20200124,CHA,MIL
3656,Shot Chart Detail,0021900669,427,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,24,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,78,1,1,20200124,CHA,MIL
3657,Shot Chart Detail,0021900669,488,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,4,57,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200124,CHA,MIL
3658,Shot Chart Detail,0021900669,580,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,3,20,1,1,20200124,CHA,MIL
3659,Shot Chart Detail,0021900669,617,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1,20200124,CHA,MIL
3660,Shot Chart Detail,0021900669,623,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200124,CHA,MIL
3661,Shot Chart Detail,0021900669,652,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,53,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,17,1,1,20200124,CHA,MIL
3662,Shot Chart Detail,0021900669,663,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,37,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-4,100,1,1,20200124,CHA,MIL
3663,Shot Chart Detail,0021900669,689,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,17,1,1,20200124,CHA,MIL
3664,Shot Chart Detail,0021900724,67,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20200131,MIL,DEN
3665,Shot Chart Detail,0021900724,128,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,26,1,1,20200131,MIL,DEN
3666,Shot Chart Detail,0021900724,270,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,63,174,1,1,20200131,MIL,DEN
3667,Shot Chart Detail,0021900724,316,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,1,20200131,MIL,DEN
3668,Shot Chart Detail,0021900724,439,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,48,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,7,1,1,20200131,MIL,DEN
3669,Shot Chart Detail,0021900724,520,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,2,22,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,6,1,1,20200131,MIL,DEN
3670,Shot Chart Detail,0021900724,537,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-130,239,1,1,20200131,MIL,DEN
3671,Shot Chart Detail,0021900724,580,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,22,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20200131,MIL,DEN
3672,Shot Chart Detail,0021900724,640,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,17,1,1,20200131,MIL,DEN
3673,Shot Chart Detail,0021900724,665,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,9,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20200131,MIL,DEN
3674,Shot Chart Detail,0021900724,684,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,20200131,MIL,DEN
3675,Shot Chart Detail,0021900739,39,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,12,1,1,20200202,MIL,PHX
3676,Shot Chart Detail,0021900739,155,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,1,58,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,22,1,1,20200202,MIL,PHX
